Date,TransactionID,ProductID,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerID,StaffID,DayOfWeek,TotalSales
2023-01-22 10:00:00,514,5,2,15.787398454168532,West,Cash,False,Sunny,22.68261602761699,Good,Neutral,54,Phone Order,514,514,Sunday,31.574796908337067
2023-01-22 11:00:00,515,2,3,13.4498696304957,South,Cash,False,Cloudy,33.528741617568244,Average,unknown,56,Online Order,515,515,Sunday,40.3496088914871
2023-01-22 12:00:00,516,6,5,11.412527469921676,West,Cash,False,Rainy,25.95780329475693,Poor,Neutral,19,Phone Order,516,516,Sunday,57.06263734960838
2023-01-22 13:00:00,517,6,3,9.895076463979809,West,Online,True,Rainy,23.67918957461551,Average,unknown,55,Phone Order,517,517,Sunday,29.685229391939423
2023-01-22 14:00:00,518,3,1,17.594894835631855,West,Credit Card,True,Rainy,26.726117615238994,Good,Positive,22,Phone Order,518,518,Sunday,17.594894835631855
2023-01-22 15:00:00,519,2,5,7.157215254722206,North,Credit Card,False,Cloudy,24.808042502097432,Good,Neutral,25,In Store,519,519,Sunday,35.78607627361103
2023-01-22 16:00:00,520,7,1,11.451543147947,North,Credit Card,False,Rainy,31.16628880719989,Excellent,Neutral,30,Online Order,520,520,Sunday,11.451543147947
2023-01-22 17:00:00,521,7,3,18.55636357662713,East,Cash,False,Sunny,34.56829867828242,Poor,Negative,53,In Store,521,521,Sunday,55.66909072988141
2023-01-22 18:00:00,522,1,5,17.687743256899516,East,Credit Card,True,Cloudy,26.5705048504647,Poor,unknown,38,Online Order,522,522,Sunday,88.43871628449759
2023-01-22 19:00:00,523,0,3,11.0141264370957,West,Cash,True,Sunny,32.91550099958361,Excellent,Neutral,35,Online Order,523,523,Sunday,33.04237931128711
2023-01-22 20:00:00,524,4,5,16.446625454019625,East,Credit Card,True,Sunny,28.487946103394293,Good,Neutral,37,In Store,524,524,Sunday,82.23312727009812
2023-01-22 21:00:00,525,7,3,17.34741246063289,West,Cash,False,Cloudy,22.3585349764135,Good,unknown,52,In Store,525,525,Sunday,52.042237381898666
2023-01-22 22:00:00,526,2,2,18.333311360054445,North,Credit Card,True,Sunny,30.359341131220123,Good,Neutral,22,Online Order,526,526,Sunday,36.66662272010889
2023-01-22 23:00:00,527,6,3,13.16758653573842,North,Online,False,Rainy,27.701517456887306,Good,Negative,21,Online Order,527,527,Sunday,39.50275960721525
2023-01-23 00:00:00,528,7,2,8.066913290820677,North,Online,False,Cloudy,29.75909784878155,Average,Positive,16,Online Order,528,528,Monday,16.133826581641355
2023-01-23 01:00:00,529,6,3,8.829636147558976,South,Cash,True,Sunny,33.345311188574975,Poor,Negative,44,Phone Order,529,529,Monday,26.488908442676927
2023-01-23 02:00:00,530,7,5,9.435420110624063,West,Cash,False,Rainy,27.154342182681738,Poor,unknown,27,Online Order,530,530,Monday,47.17710055312032
2023-01-23 03:00:00,531,4,5,13.907037212144232,North,Credit Card,True,Rainy,33.51766434826033,Good,Positive,37,In Store,531,531,Monday,69.53518606072116
2023-01-23 04:00:00,532,7,5,5.492144361929126,West,Credit Card,False,Sunny,31.26003521422482,Good,Negative,43,In Store,532,532,Monday,27.460721809645637
2023-01-23 05:00:00,533,2,4,14.540637031699523,East,Online,False,Rainy,27.329073888169773,Good,Neutral,52,In Store,533,533,Monday,58.1625481267981
2023-01-23 06:00:00,534,7,1,10.46531357642348,East,Credit Card,True,Cloudy,29.048332034869453,Poor,Negative,51,Online Order,534,534,Monday,10.46531357642348
2023-01-23 07:00:00,535,0,5,9.428627037344633,North,Cash,False,Sunny,24.88371698778517,Poor,Positive,34,Online Order,535,535,Monday,47.14313518672317
2023-01-23 08:00:00,536,4,2,18.192448560921896,West,Cash,False,Rainy,34.75395949608161,Good,Positive,47,Phone Order,536,536,Monday,36.38489712184379
2023-01-23 09:00:00,537,2,5,11.900035933711983,North,Cash,False,Rainy,30.01026744575594,Average,Positive,43,Phone Order,537,537,Monday,59.50017966855992
2023-01-23 10:00:00,538,3,4,6.425795682990392,East,Cash,False,Sunny,20.65770278744945,Excellent,Negative,29,In Store,538,538,Monday,25.70318273196157
2023-01-23 11:00:00,539,2,2,17.401201520393705,North,Cash,False,Sunny,24.899328586220133,Excellent,Neutral,37,Phone Order,539,539,Monday,34.80240304078741
2023-01-23 12:00:00,540,0,4,5.714618861547599,West,Online,False,Sunny,29.34971650638586,Excellent,Positive,56,Phone Order,540,540,Monday,22.8584754461904
2023-01-23 13:00:00,541,4,2,15.90123836252295,East,Online,False,Sunny,20.8449991669886,Poor,Neutral,17,In Store,541,541,Monday,31.8024767250459
2023-01-23 14:00:00,542,3,3,16.608593326559976,South,Cash,False,Cloudy,20.35826286978714,Poor,Positive,51,Online Order,542,542,Monday,49.82577997967993
2023-01-23 15:00:00,543,0,1,10.289039088932872,East,Credit Card,True,Sunny,26.75036359291704,Excellent,Neutral,43,Phone Order,543,543,Monday,10.289039088932872
2023-01-23 16:00:00,544,0,1,17.3718178441668,South,Cash,True,Cloudy,24.99035269539005,Excellent,Neutral,59,Online Order,544,544,Monday,17.3718178441668
2023-01-23 17:00:00,545,5,4,12.7348910878468,North,Online,False,Cloudy,26.57447912049749,Average,Neutral,22,In Store,545,545,Monday,50.939564351387205
2023-01-23 18:00:00,546,4,1,11.949404799091951,North,Cash,False,Sunny,23.94039964820008,Poor,unknown,36,In Store,546,546,Monday,11.949404799091951
2023-01-23 19:00:00,547,2,4,5.6810492220303885,West,Online,True,Cloudy,27.154342182681738,Poor,Negative,43,Phone Order,547,547,Monday,22.724196888121558
2023-01-23 20:00:00,548,6,4,9.350437904733589,South,Online,False,Sunny,30.337150354705063,Excellent,Negative,16,In Store,548,548,Monday,37.40175161893436
2023-01-23 21:00:00,549,6,4,18.965149563279496,North,Cash,True,Sunny,27.718566744017007,Average,Negative,55,In Store,549,549,Monday,75.86059825311798
2023-01-23 22:00:00,550,2,1,10.8773594492525,South,Cash,True,Rainy,23.002313168740503,Average,Neutral,59,In Store,550,550,Monday,10.8773594492525
2023-01-23 23:00:00,551,2,4,13.200507808351524,North,Credit Card,True,Sunny,24.79384139389997,Excellent,Positive,15,Phone Order,551,551,Monday,52.8020312334061
2023-01-24 00:00:00,552,4,1,12.980325184763776,East,Online,False,Rainy,27.154342182681738,Excellent,Neutral,58,Phone Order,552,552,Tuesday,12.980325184763776
2023-01-24 01:00:00,553,2,4,13.8564663473404,North,Credit Card,False,Cloudy,21.08344022408717,Poor,Positive,34,Phone Order,553,553,Tuesday,55.4258653893616
2023-01-24 02:00:00,554,5,5,5.919964334649239,West,Cash,False,Rainy,22.21179513899269,Excellent,Neutral,35,In Store,554,554,Tuesday,29.5998216732462
2023-01-24 03:00:00,555,3,4,10.432643821980925,East,Online,True,Cloudy,21.09868406161085,Good,unknown,51,Online Order,555,555,Tuesday,41.7305752879237
2023-01-24 04:00:00,556,2,2,15.846924108238312,West,Credit Card,True,Sunny,32.18475999071178,Average,Positive,22,In Store,556,556,Tuesday,31.693848216476624
2023-01-24 05:00:00,557,6,4,8.008403766094744,East,Credit Card,True,Cloudy,27.154342182681738,Excellent,Positive,41,Phone Order,557,557,Tuesday,32.03361506437898
2023-01-24 06:00:00,558,2,3,8.053675663195406,South,Credit Card,False,Cloudy,31.299693978188856,Good,Neutral,49,Online Order,558,558,Tuesday,24.16102698958622
2023-01-24 07:00:00,559,5,4,5.151359100335371,West,Cash,True,Sunny,30.74488015214042,Average,Negative,20,Online Order,559,559,Tuesday,20.605436401341485
2023-01-24 08:00:00,560,7,2,11.562228899123143,North,Cash,True,Cloudy,30.04078135504804,Good,Neutral,59,Phone Order,560,560,Tuesday,23.12445779824629
2023-01-24 09:00:00,561,7,2,18.24101571010133,South,Cash,False,Sunny,27.154878730672625,Good,Neutral,58,Online Order,561,561,Tuesday,36.48203142020266
2023-01-24 10:00:00,562,0,1,5.778514153809635,North,Online,True,Rainy,29.634172452606727,Excellent,Positive,33,Online Order,562,562,Tuesday,5.778514153809635
2023-01-24 11:00:00,563,1,5,7.866780642440039,East,Cash,True,Sunny,20.57542332181962,Average,Positive,32,Phone Order,563,563,Tuesday,39.3339032122002
2023-01-24 12:00:00,564,3,4,9.651268075141326,East,Online,False,Sunny,29.32196633985177,Good,Negative,15,Online Order,564,564,Tuesday,38.6050723005653
2023-01-24 13:00:00,565,8,1,15.975871048463194,North,Credit Card,False,Cloudy,31.66816558305316,Poor,Negative,39,Online Order,565,565,Tuesday,15.975871048463194
2023-01-24 14:00:00,566,0,5,14.609533892038796,North,Credit Card,True,Rainy,27.505375405765854,Average,Positive,41,Phone Order,566,566,Tuesday,73.04766946019399
2023-01-24 15:00:00,567,7,4,11.239158568727824,South,Cash,False,Sunny,25.362699926408556,Poor,unknown,21,Online Order,567,567,Tuesday,44.9566342749113
2023-01-24 16:00:00,568,6,3,16.386034088875636,North,Credit Card,True,Rainy,24.161401022014687,Excellent,Negative,58,Online Order,568,568,Tuesday,49.15810226662691
2023-01-24 17:00:00,569,8,4,14.14446517485353,West,Cash,False,Rainy,29.64203075243124,Poor,Positive,56,Online Order,569,569,Tuesday,56.57786069941412
2023-01-24 18:00:00,570,0,2,18.440611994858287,West,Online,True,Cloudy,30.39201797944863,Average,Neutral,43,Online Order,570,570,Tuesday,36.881223989716574
2023-01-24 19:00:00,571,8,2,17.270401237080396,North,Credit Card,False,Sunny,33.064513997938136,Good,Negative,45,Phone Order,571,571,Tuesday,34.54080247416079
2023-01-24 20:00:00,572,4,3,8.792204091338007,West,Cash,True,Cloudy,25.13501123691486,Good,Positive,58,In Store,572,572,Tuesday,26.376612274014025
2023-01-24 21:00:00,573,1,1,9.071578664513003,North,Credit Card,False,Sunny,31.546584610783786,Average,Negative,57,In Store,573,573,Tuesday,9.071578664513003
2023-01-24 22:00:00,574,4,5,6.880347136885785,South,Credit Card,False,Rainy,28.42033736284007,Good,Negative,50,Online Order,574,574,Tuesday,34.40173568442893
2023-01-24 23:00:00,575,8,4,10.054470885761848,West,Cash,False,Sunny,33.24254736017119,Poor,Positive,33,Phone Order,575,575,Tuesday,40.21788354304739
2023-01-25 00:00:00,576,4,2,19.993158780786416,West,Credit Card,False,Sunny,27.917181624434317,Good,unknown,20,Phone Order,576,576,Wednesday,39.98631756157283
2023-01-25 01:00:00,577,5,1,11.086267529225914,North,Credit Card,False,Rainy,27.764447425969507,Good,Negative,39,Online Order,577,577,Wednesday,11.086267529225914
2023-01-25 02:00:00,578,7,3,8.307326520336595,West,Credit Card,False,Rainy,27.154342182681738,Poor,Negative,45,In Store,578,578,Wednesday,24.921979561009785
2023-01-25 03:00:00,579,5,2,16.437243267133297,East,Credit Card,False,Sunny,31.23973032713652,Poor,Neutral,23,Online Order,579,579,Wednesday,32.874486534266595
2023-01-25 04:00:00,580,2,3,13.13706505193984,South,Online,True,Cloudy,34.47035718242692,Poor,Neutral,34,Phone Order,580,580,Wednesday,39.41119515581952
2023-01-25 05:00:00,581,4,4,7.244021742904287,South,Credit Card,True,Sunny,21.10345031323649,Excellent,Negative,24,Phone Order,581,581,Wednesday,28.97608697161715
2023-01-25 06:00:00,582,2,5,10.710345217412986,West,Credit Card,False,Rainy,20.801519035865255,Poor,Positive,51,In Store,582,582,Wednesday,53.55172608706493
2023-01-25 07:00:00,583,6,2,11.21704573309015,West,Cash,False,Cloudy,34.06325506111008,Poor,Negative,41,Phone Order,583,583,Wednesday,22.4340914661803
2023-01-25 08:00:00,584,3,2,16.30744550853828,East,Online,True,Rainy,27.94813438277309,Excellent,Negative,27,Phone Order,584,584,Wednesday,32.61489101707656
2023-01-25 09:00:00,585,6,4,5.310070533378567,East,Cash,True,Rainy,29.223545218504043,Good,unknown,55,Phone Order,585,585,Wednesday,21.240282133514267
2023-01-25 10:00:00,586,8,1,9.035294701974657,West,Cash,False,Cloudy,27.23635402392093,Poor,Neutral,16,In Store,586,586,Wednesday,9.035294701974657
2023-01-25 11:00:00,587,7,5,12.763944519732831,West,Cash,True,Rainy,21.40486178911212,Average,Neutral,35,Phone Order,587,587,Wednesday,63.81972259866416
2023-01-25 12:00:00,588,4,2,9.03270113679265,East,Online,True,Rainy,31.52134067628,Poor,Negative,47,Online Order,588,588,Wednesday,18.0654022735853
2023-01-25 13:00:00,589,0,5,14.426510711284983,North,Cash,False,Rainy,31.208369676328804,Poor,Negative,38,In Store,589,589,Wednesday,72.13255355642491
2023-01-25 14:00:00,590,3,2,12.228012189119248,East,Cash,False,Rainy,24.675549822392178,Excellent,Positive,58,Online Order,590,590,Wednesday,24.456024378238496
2023-01-25 15:00:00,591,1,5,10.42565382289371,North,Cash,False,Rainy,24.59358867842601,Average,unknown,56,Online Order,591,591,Wednesday,52.128269114468544
2023-01-25 16:00:00,592,1,3,19.238129403057684,South,Credit Card,True,Rainy,32.56762071358278,Good,Negative,48,In Store,592,592,Wednesday,57.71438820917305
2023-01-25 17:00:00,593,1,2,14.482392487796862,South,Cash,False,Rainy,21.0853588661199,Good,Neutral,23,Online Order,593,593,Wednesday,28.964784975593723
2023-01-25 18:00:00,594,4,5,6.949120584019118,East,Online,False,Rainy,33.21657722534849,Average,Neutral,16,In Store,594,594,Wednesday,34.74560292009559
2023-01-25 19:00:00,595,1,1,13.401375461650932,North,Online,True,Rainy,23.84992534843872,Poor,Neutral,44,Online Order,595,595,Wednesday,13.401375461650932
2023-01-25 20:00:00,596,5,3,16.710977798013516,East,Credit Card,False,Sunny,28.89477121633241,Excellent,Neutral,36,In Store,596,596,Wednesday,50.13293339404055
2023-01-25 21:00:00,597,3,3,15.62734546239196,East,Online,True,Sunny,27.154342182681738,Average,Neutral,25,Phone Order,597,597,Wednesday,46.88203638717588
2023-01-25 22:00:00,598,5,1,7.58133843942889,North,Online,True,Rainy,30.171837523049696,Average,Positive,57,Phone Order,598,598,Wednesday,7.58133843942889
2023-01-25 23:00:00,599,3,5,19.58629998560155,East,Credit Card,True,Sunny,26.21644718700555,Good,Positive,31,Online Order,599,599,Wednesday,97.93149992800775
2023-01-26 00:00:00,600,5,4,11.73220468619909,South,Cash,True,Cloudy,30.343013133581227,Excellent,Positive,50,Phone Order,600,600,Thursday,46.92881874479636
2023-01-26 01:00:00,601,3,1,7.385375056103919,West,Credit Card,True,Sunny,25.159694544745552,Average,Neutral,27,In Store,601,601,Thursday,7.385375056103919
2023-01-26 02:00:00,602,2,5,7.702936311922219,West,Cash,True,Rainy,24.158876245237792,Excellent,Neutral,21,Online Order,602,602,Thursday,38.51468155961109
2023-01-26 03:00:00,603,4,1,6.473524882836207,East,Cash,False,Rainy,34.9502491690202,Poor,Neutral,30,Phone Order,603,603,Thursday,6.473524882836207
2023-01-26 04:00:00,604,4,1,17.052771626524013,North,Online,False,Sunny,31.261853467696817,Good,Positive,47,Phone Order,604,604,Thursday,17.052771626524013
2023-01-26 05:00:00,605,1,2,6.8304574148277295,North,Credit Card,False,Rainy,29.670799660727265,Poor,Neutral,59,Online Order,605,605,Thursday,13.66091482965546
2023-01-26 06:00:00,606,6,5,6.876878857126204,South,Online,True,Cloudy,25.329344648289783,Excellent,Positive,15,Phone Order,606,606,Thursday,34.38439428563102
2023-01-26 07:00:00,607,1,4,17.757074221412566,North,Online,False,Cloudy,20.737412437325723,Poor,unknown,25,Phone Order,607,607,Thursday,71.02829688565026
2023-01-26 08:00:00,608,8,2,10.169061266713395,North,Cash,True,Rainy,20.465853140527333,Good,Negative,20,Online Order,608,608,Thursday,20.33812253342679
2023-01-26 09:00:00,609,5,1,5.462868564621087,South,Online,False,Cloudy,28.31271883173198,Excellent,Positive,34,Phone Order,609,609,Thursday,5.462868564621087
2023-01-26 10:00:00,610,3,1,5.778429492776163,East,Credit Card,True,Cloudy,31.430490815585767,Average,Negative,49,Phone Order,610,610,Thursday,5.778429492776163
2023-01-26 11:00:00,611,6,1,7.132556700558434,West,Online,False,Sunny,28.060687856657825,Poor,unknown,58,Phone Order,611,611,Thursday,7.132556700558434
2023-01-26 12:00:00,612,8,5,8.200900219635344,South,Online,True,Cloudy,32.61177607908672,Good,Neutral,51,Phone Order,612,612,Thursday,41.00450109817672
2023-01-26 13:00:00,613,4,5,14.97719291357608,East,Cash,False,Sunny,20.501397996398325,Average,Neutral,55,Online Order,613,613,Thursday,74.88596456788041
2023-01-26 14:00:00,614,4,2,7.359894200027424,South,Credit Card,True,Rainy,25.5012811463891,Good,Negative,40,In Store,614,614,Thursday,14.719788400054847
2023-01-26 15:00:00,615,1,4,6.78311586765608,East,Online,False,Sunny,23.55605586761267,Excellent,Neutral,26,In Store,615,615,Thursday,27.13246347062432
2023-01-26 16:00:00,616,5,2,16.470787122144188,South,Cash,True,Rainy,26.70909452235683,Excellent,Positive,44,Phone Order,616,616,Thursday,32.941574244288375
2023-01-26 17:00:00,617,6,3,15.065829257898717,East,Online,False,Rainy,21.08564589791184,Poor,Neutral,42,Phone Order,617,617,Thursday,45.19748777369615
2023-01-26 18:00:00,618,7,1,11.529863321828543,South,Credit Card,False,Rainy,34.31197462356609,Good,Neutral,41,In Store,618,618,Thursday,11.529863321828543
2023-01-26 19:00:00,619,8,1,13.23964657220156,East,Online,False,Rainy,23.34883101604041,Good,unknown,56,Phone Order,619,619,Thursday,13.23964657220156
2023-01-26 20:00:00,620,8,1,9.679760304896275,South,Online,True,Rainy,27.154342182681738,Good,Negative,33,In Store,620,620,Thursday,9.679760304896275
2023-01-26 21:00:00,621,1,2,12.23750630353041,West,Cash,True,Sunny,26.388397325550223,Excellent,Negative,19,Online Order,621,621,Thursday,24.47501260706082
2023-01-26 22:00:00,622,4,2,12.600089734741186,West,Online,True,Rainy,27.154342182681738,Poor,Neutral,19,Online Order,622,622,Thursday,25.20017946948237
2023-01-26 23:00:00,623,1,1,10.80855906767144,North,Cash,True,Cloudy,27.154342182681738,Good,Positive,55,Online Order,623,623,Thursday,10.80855906767144
2023-01-27 00:00:00,624,3,2,18.59858316008244,East,Credit Card,True,Cloudy,33.962492962637114,Good,Negative,41,Online Order,624,624,Friday,37.19716632016488
2023-01-27 01:00:00,625,6,5,5.240927974715092,South,Online,False,Rainy,20.080234830413342,Average,Negative,42,Online Order,625,625,Friday,26.20463987357546
2023-01-27 02:00:00,626,5,5,16.732568946368694,East,Credit Card,True,Cloudy,31.2235820927135,Good,Neutral,40,Online Order,626,626,Friday,83.66284473184348
2023-01-27 03:00:00,627,2,2,6.865742468619865,West,Credit Card,False,Sunny,33.54575979653773,Poor,Positive,41,In Store,627,627,Friday,13.73148493723973
2023-01-27 04:00:00,628,0,1,16.96321040805799,East,Online,False,Sunny,22.09580850468431,Average,Negative,56,Phone Order,628,628,Friday,16.96321040805799
2023-01-27 05:00:00,629,0,2,14.23867873515082,South,Cash,True,Rainy,21.441887775982277,Average,Neutral,35,In Store,629,629,Friday,28.47735747030164
2023-01-27 06:00:00,630,1,2,17.649171364046033,East,Credit Card,False,Rainy,26.368589107789333,Average,Neutral,15,Online Order,630,630,Friday,35.29834272809207
2023-01-27 07:00:00,631,3,2,6.462714884613462,South,Credit Card,True,Rainy,34.005183591994026,Excellent,Neutral,42,Phone Order,631,631,Friday,12.925429769226923
2023-01-27 08:00:00,632,6,3,13.384709511496611,West,Online,True,Cloudy,28.13579840285658,Average,Neutral,29,Phone Order,632,632,Friday,40.15412853448984
2023-01-27 09:00:00,633,7,5,12.516318203932956,West,Online,True,Cloudy,27.154342182681738,Good,Negative,31,Online Order,633,633,Friday,62.58159101966478
2023-01-27 10:00:00,634,0,4,15.59289774445038,West,Online,False,Sunny,22.11689177448983,Excellent,Positive,40,Online Order,634,634,Friday,62.37159097780152
2023-01-27 11:00:00,635,6,4,13.014358278405137,North,Online,True,Cloudy,20.01184266639828,Excellent,Neutral,34,Online Order,635,635,Friday,52.05743311362055
2023-01-27 12:00:00,636,5,3,13.111018506996563,West,Online,True,Sunny,32.15210136118192,Excellent,Neutral,39,Online Order,636,636,Friday,39.33305552098969
2023-01-27 13:00:00,637,3,2,11.44393915364097,East,Online,True,Cloudy,21.313618444793573,Excellent,Negative,27,Online Order,637,637,Friday,22.88787830728194
2023-01-27 14:00:00,638,4,3,9.632516360110111,North,Cash,False,Sunny,29.507747281029857,Excellent,Neutral,47,Online Order,638,638,Friday,28.89754908033034
2023-01-27 15:00:00,639,6,3,12.233965418782883,West,Credit Card,True,Rainy,27.154342182681738,Excellent,Neutral,39,Phone Order,639,639,Friday,36.70189625634865
2023-01-27 16:00:00,640,5,1,6.777385381526009,East,Cash,False,Cloudy,23.129778697376462,Excellent,Positive,22,Online Order,640,640,Friday,6.777385381526009
2023-01-27 17:00:00,641,7,5,19.42270008474627,East,Cash,False,Sunny,29.979092543553666,Average,Neutral,19,Online Order,641,641,Friday,97.11350042373137
2023-01-27 18:00:00,642,2,4,15.716161454398977,East,Online,True,Cloudy,21.18047865061264,Poor,Negative,20,Phone Order,642,642,Friday,62.8646458175959
2023-01-27 19:00:00,643,4,2,19.2870067503177,South,Credit Card,False,Rainy,29.056327157564198,Good,Positive,37,In Store,643,643,Friday,38.5740135006354
2023-01-27 20:00:00,644,2,4,8.400910734949449,North,Cash,False,Sunny,22.458975814298043,Good,Negative,44,Online Order,644,644,Friday,33.603642939797794
2023-01-27 21:00:00,645,7,4,18.19011530264792,East,Online,True,Cloudy,31.039303407727672,Average,Positive,28,Phone Order,645,645,Friday,72.76046121059169
2023-01-27 22:00:00,646,5,5,17.131849768453076,South,Online,True,Cloudy,24.518469421908623,Average,Positive,37,Phone Order,646,646,Friday,85.65924884226538
2023-01-27 23:00:00,647,0,4,15.157286186865106,West,Credit Card,True,Rainy,26.95086513206969,Excellent,Neutral,25,In Store,647,647,Friday,60.62914474746042
2023-01-28 00:00:00,648,2,4,14.375437791278086,East,Cash,False,Rainy,28.99145813041433,Poor,Neutral,45,Online Order,648,648,Saturday,57.501751165112346
2023-01-28 01:00:00,649,4,3,9.74824497901805,South,Cash,True,Sunny,22.569101159993597,Excellent,Neutral,20,Online Order,649,649,Saturday,29.24473493705415
2023-01-28 02:00:00,650,1,5,17.24616177447546,East,Cash,False,Cloudy,31.124567279264312,Average,Negative,25,Online Order,650,650,Saturday,86.23080887237731
2023-01-28 03:00:00,651,8,1,12.522731922196009,North,Online,False,Cloudy,24.53960510955222,Excellent,Neutral,27,Phone Order,651,651,Saturday,12.522731922196009
2023-01-28 04:00:00,652,6,2,6.06337363836928,North,Credit Card,False,Rainy,29.935577898691303,Good,Neutral,26,Online Order,652,652,Saturday,12.12674727673856
2023-01-28 05:00:00,653,0,4,9.69294741282695,West,Credit Card,False,Rainy,22.37424576049061,Good,Positive,16,Online Order,653,653,Saturday,38.7717896513078
2023-01-28 06:00:00,654,2,2,19.02945647817992,East,Cash,False,Sunny,30.32176488809525,Excellent,Neutral,49,Online Order,654,654,Saturday,38.05891295635983
2023-01-28 07:00:00,655,6,1,17.760203909072693,South,Online,True,Cloudy,21.922821092156926,Poor,Neutral,50,Online Order,655,655,Saturday,17.760203909072693
2023-01-28 08:00:00,656,1,2,19.728585471148087,West,Cash,True,Cloudy,26.380347444049757,Excellent,Neutral,31,In Store,656,656,Saturday,39.45717094229617
2023-01-28 09:00:00,657,7,1,14.419900739061472,East,Credit Card,False,Sunny,23.708091106083156,Excellent,Neutral,42,In Store,657,657,Saturday,14.419900739061472
2023-01-28 10:00:00,658,8,3,8.712651097106178,West,Online,False,Sunny,31.22562874142274,Poor,Positive,42,In Store,658,658,Saturday,26.13795329131853
2023-01-28 11:00:00,659,5,4,7.442225745152957,South,Cash,True,Rainy,23.93052506760312,Poor,Neutral,36,Online Order,659,659,Saturday,29.768902980611827
2023-01-28 12:00:00,660,1,1,7.8037166091269246,West,Cash,True,Rainy,33.225759595930946,Poor,Positive,52,Online Order,660,660,Saturday,7.8037166091269246
2023-01-28 13:00:00,661,1,2,5.296934875208816,West,Online,False,Sunny,33.37730317109919,Good,Negative,21,Phone Order,661,661,Saturday,10.593869750417632
2023-01-28 14:00:00,662,7,4,10.860231664789088,West,Credit Card,False,Sunny,22.946619728341787,Excellent,Neutral,29,Phone Order,662,662,Saturday,43.44092665915635
2023-01-28 15:00:00,663,3,3,7.871415207493138,East,Online,True,Cloudy,29.207689175115863,Average,Neutral,46,Phone Order,663,663,Saturday,23.614245622479416
2023-01-28 16:00:00,664,7,4,11.174831906850535,South,Cash,True,Sunny,21.315764625799464,Poor,Neutral,25,Online Order,664,664,Saturday,44.69932762740214
2023-01-28 17:00:00,665,3,1,19.02491647758148,North,Cash,False,Sunny,25.87305649402444,Poor,Positive,38,In Store,665,665,Saturday,19.02491647758148
2023-01-28 18:00:00,666,3,3,11.45810314260785,East,Cash,True,Cloudy,30.699825942519084,Excellent,Neutral,17,In Store,666,666,Saturday,34.37430942782355
2023-01-28 19:00:00,667,0,2,18.16976745477252,North,Cash,True,Sunny,27.154342182681738,Average,Neutral,44,In Store,667,667,Saturday,36.33953490954504
2023-01-28 20:00:00,668,0,3,14.082571499238147,North,Credit Card,False,Rainy,29.37051004109912,Excellent,unknown,20,Online Order,668,668,Saturday,42.24771449771444
2023-01-28 21:00:00,669,4,3,8.706973319920879,East,Credit Card,False,Rainy,24.238112954936653,Excellent,unknown,16,In Store,669,669,Saturday,26.12091995976264
2023-01-28 22:00:00,670,2,5,10.337821388888171,East,Cash,False,Cloudy,25.67037424151603,Poor,Positive,28,Phone Order,670,670,Saturday,51.68910694444086
2023-01-28 23:00:00,671,2,3,6.258793037321441,South,Credit Card,True,Sunny,21.54419217050429,Poor,Negative,55,Phone Order,671,671,Saturday,18.776379111964324
2023-01-29 00:00:00,672,5,3,10.001938903940156,South,Credit Card,False,Rainy,30.785342306504013,Good,Positive,32,In Store,672,672,Sunday,30.005816711820472
2023-01-29 01:00:00,673,2,4,15.163114182553011,West,Credit Card,True,Rainy,27.558331951869103,Average,Neutral,58,Phone Order,673,673,Sunday,60.652456730212045
2023-01-29 02:00:00,674,0,2,6.081666393941528,North,Cash,False,Rainy,30.63148448518482,Average,Neutral,45,In Store,674,674,Sunday,12.163332787883055
2023-01-29 03:00:00,675,4,4,8.081021127170441,South,Online,False,Rainy,23.734152871953093,Poor,Negative,27,In Store,675,675,Sunday,32.324084508681764
2023-01-29 04:00:00,676,4,4,10.721615621199671,West,Online,True,Sunny,24.866573429525992,Poor,Positive,40,Phone Order,676,676,Sunday,42.886462484798685
2023-01-29 05:00:00,677,3,1,19.73074305523944,South,Online,True,Sunny,25.01323005890172,Poor,Positive,58,Phone Order,677,677,Sunday,19.73074305523944
2023-01-29 06:00:00,678,7,4,16.772927344383202,East,Cash,False,Sunny,20.386136146208244,Average,unknown,26,Phone Order,678,678,Sunday,67.09170937753281
2023-01-29 07:00:00,679,5,5,16.002301197381556,South,Credit Card,False,Sunny,25.115718092459357,Good,Negative,32,Phone Order,679,679,Sunday,80.01150598690778
2023-01-29 08:00:00,680,3,5,6.74286434788169,North,Credit Card,True,Rainy,32.049568602770506,Average,Neutral,23,In Store,680,680,Sunday,33.71432173940845
2023-01-29 09:00:00,681,7,1,16.714938404224874,South,Cash,False,Cloudy,33.459477436246075,Poor,Negative,35,Phone Order,681,681,Sunday,16.714938404224874
2023-01-29 10:00:00,682,2,2,16.779032172740227,North,Cash,True,Cloudy,27.773274734538912,Poor,Neutral,54,Phone Order,682,682,Sunday,33.55806434548045
2023-01-29 11:00:00,683,3,2,14.016540434364924,East,Online,True,Rainy,26.832525428288303,Good,Negative,57,Online Order,683,683,Sunday,28.033080868729847
2023-01-29 12:00:00,684,6,4,19.855426729975576,North,Online,False,Rainy,20.462369280490552,Excellent,Neutral,38,Phone Order,684,684,Sunday,79.4217069199023
